developer-agreement,developer-agreement-type,document-url,end-date,entry-date,organisation,planning-application,start-date,slug
86445/11-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_79913,,2020-11-11,local-authority-eng:BOL,86445/11,2011-12-20,/developer-agreement/local-authority-eng/BOL/86445-11-da
93831/15-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_87284,,2020-11-11,local-authority-eng:BOL,93831/15,2015-09-18,/developer-agreement/local-authority-eng/BOL/93831-15-da
96178/16-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_89627,,2020-11-11,local-authority-eng:BOL,96178/16,2016-09-15,/developer-agreement/local-authority-eng/BOL/96178-16-da
95151/15-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_88601,,2020-11-11,local-authority-eng:BOL,95151/15,2016-06-15,/developer-agreement/local-authority-eng/BOL/95151-15-da
90539/13-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_84003,,2020-11-11,local-authority-eng:BOL,90539/13,2014-04-17,/developer-agreement/local-authority-eng/BOL/90539-13-da
97199/16-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_90647,,2020-11-19,local-authority-eng:BOL,97199/16,2017-01-12,/developer-agreement/local-authority-eng/BOL/97199-16-da
02435/17-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_94076,,2020-11-19,local-authority-eng:BOL,02435/17,2018-06-11,/developer-agreement/local-authority-eng/BOL/02435-17-da
96218/16-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_89667,,2020-11-19,local-authority-eng:BOL,96218/16,2015-12-16,/developer-agreement/local-authority-eng/BOL/96218-16-da
97377/16-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_90825,,2020-11-19,local-authority-eng:BOL,97377/16,2017-07-05,/developer-agreement/local-authority-eng/BOL/97377-16-da
04044/18-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_95692,,2020-11-19,local-authority-eng:BOL,04044/18,2018-11-01,/developer-agreement/local-authority-eng/BOL/04044-18-da
